original_path,normalized_path,position,raw_value,name,type,source,confidence
/auth/users/usr_502/roles,/auth/users/{user_id}/roles,2,usr_502,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_503/roles,/auth/users/{user_id}/roles,2,usr_503,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_504/roles,/auth/users/{user_id}/roles,2,usr_504,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_505/roles,/auth/users/{user_id}/roles,2,usr_505,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_506/roles,/auth/users/{user_id}/roles,2,usr_506,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_507/roles,/auth/users/{user_id}/roles,2,usr_507,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_508/roles,/auth/users/{user_id}/roles,2,usr_508,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_509/roles,/auth/users/{user_id}/roles,2,usr_509,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_510/roles,/auth/users/{user_id}/roles,2,usr_510,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_511/roles,/auth/users/{user_id}/roles,2,usr_511,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_512/roles,/auth/users/{user_id}/roles,2,usr_512,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_513/roles,/auth/users/{user_id}/roles,2,usr_513,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_514/roles,/auth/users/{user_id}/roles,2,usr_514,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/users/usr_515/roles,/auth/users/{user_id}/roles,2,usr_515,user_id,prefixed_resource_id,prefix_rules,0.88
/auth/sessions/sess_9001,/auth/sessions/{session_id},2,sess_9001,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9002,/auth/sessions/{session_id},2,sess_9002,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9003,/auth/sessions/{session_id},2,sess_9003,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9004,/auth/sessions/{session_id},2,sess_9004,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9005,/auth/sessions/{session_id},2,sess_9005,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9006,/auth/sessions/{session_id},2,sess_9006,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9007,/auth/sessions/{session_id},2,sess_9007,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9008,/auth/sessions/{session_id},2,sess_9008,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9009,/auth/sessions/{session_id},2,sess_9009,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9010,/auth/sessions/{session_id},2,sess_9010,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9011,/auth/sessions/{session_id},2,sess_9011,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9012,/auth/sessions/{session_id},2,sess_9012,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9013,/auth/sessions/{session_id},2,sess_9013,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9014,/auth/sessions/{session_id},2,sess_9014,session_id,prefixed_resource_id,prefix_rules,0.85
/auth/sessions/sess_9015,/auth/sessions/{session_id},2,sess_9015,session_id,prefixed_resource_id,prefix_rules,0.85
/blog/posts/guide-python-400,/blog/posts/{post_id},2,guide-python-400,post_id,slug_with_id,context_rules,0.75
/blog/posts/astuces-normalisation-401,/blog/posts/{post_id},2,astuces-normalisation-401,post_id,slug_with_id,context_rules,0.75
/blog/posts/top-10-api-402,/blog/posts/{post_id},2,top-10-api-402,post_id,slug_with_id,context_rules,0.75
/blog/posts/retour-experience-403,/blog/posts/{post_id},2,retour-experience-403,post_id,slug_with_id,context_rules,0.75
/blog/posts/tutoriel-fastapi-404,/blog/posts/{post_id},2,tutoriel-fastapi-404,post_id,slug_with_id,context_rules,0.75
/blog/posts/comparatif-outils-405,/blog/posts/{post_id},2,comparatif-outils-405,post_id,slug_with_id,context_rules,0.75
/blog/posts/bonnes-pratiques-406,/blog/posts/{post_id},2,bonnes-pratiques-406,post_id,slug_with_id,context_rules,0.75
/blog/posts/cas-usage-407,/blog/posts/{post_id},2,cas-usage-407,post_id,slug_with_id,context_rules,0.75
/blog/posts/architecture-rules-first-408,/blog/posts/{post_id},2,architecture-rules-first-408,post_id,slug_with_id,context_rules,0.75
/blog/posts/pipeline-har-409,/blog/posts/{post_id},2,pipeline-har-409,post_id,slug_with_id,context_rules,0.75
/blog/posts/detection-id-410,/blog/posts/{post_id},2,detection-id-410,post_id,slug_with_id,context_rules,0.75
/blog/posts/llm-fallback-411,/blog/posts/{post_id},2,llm-fallback-411,post_id,slug_with_id,context_rules,0.75
/blog/posts/regex-avancees-412,/blog/posts/{post_id},2,regex-avancees-412,post_id,slug_with_id,context_rules,0.75
/blog/posts/cardinalite-variance-413,/blog/posts/{post_id},2,cardinalite-variance-413,post_id,slug_with_id,context_rules,0.75
/blog/posts/workflow-detection-414,/blog/posts/{post_id},2,workflow-detection-414,post_id,slug_with_id,context_rules,0.75
/blog/posts/rag-pgvector-415,/blog/posts/{post_id},2,rag-pgvector-415,post_id,slug_with_id,context_rules,0.75
/blog/posts/celery-redis-416,/blog/posts/{post_id},2,celery-redis-416,post_id,slug_with_id,context_rules,0.75
/blog/posts/postgresql-async-417,/blog/posts/{post_id},2,postgresql-async-417,post_id,slug_with_id,context_rules,0.75
/blog/posts/structured-output-418,/blog/posts/{post_id},2,structured-output-418,post_id,slug_with_id,context_rules,0.75
/blog/posts/confidence-scoring-419,/blog/posts/{post_id},2,confidence-scoring-419,post_id,slug_with_id,context_rules,0.75
/billing/charges/ch_1AbCdEfGhIjKlMn,/billing/charges/{charge_id},2,ch_1AbCdEfGhIjKlMn,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_9XyZaBcDeFgHiJk,/billing/charges/{charge_id},2,ch_9XyZaBcDeFgHiJk,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_A1b2C3D4E5f6G7h,/billing/charges/{charge_id},2,ch_A1b2C3D4E5f6G7h,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_Zz9Yy8Xx7Ww6Vv,/billing/charges/{charge_id},2,ch_Zz9Yy8Xx7Ww6Vv,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_Qw3Er4Ty5Ui6Op,/billing/charges/{charge_id},2,ch_Qw3Er4Ty5Ui6Op,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_Ml2Nb3Vc4Xz5Aq,/billing/charges/{charge_id},2,ch_Ml2Nb3Vc4Xz5Aq,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_Rt6Yu7Io8Pa9Sd,/billing/charges/{charge_id},2,ch_Rt6Yu7Io8Pa9Sd,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_Fg1Hj2Kl3Zx4Cv,/billing/charges/{charge_id},2,ch_Fg1Hj2Kl3Zx4Cv,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_B5N6M7Q8W9E0Rt,/billing/charges/{charge_id},2,ch_B5N6M7Q8W9E0Rt,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_T1y2U3i4O5p6As,/billing/charges/{charge_id},2,ch_T1y2U3i4O5p6As,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_D7f8G9h0J1k2Lz,/billing/charges/{charge_id},2,ch_D7f8G9h0J1k2Lz,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_X3c4V5b6N7m8Qw,/billing/charges/{charge_id},2,ch_X3c4V5b6N7m8Qw,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_E9r0T1y2U3i4Op,/billing/charges/{charge_id},2,ch_E9r0T1y2U3i4Op,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_As5Df6Gh7Jk8Lz,/billing/charges/{charge_id},2,ch_As5Df6Gh7Jk8Lz,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/charges/ch_Zx9Cv0Bn1Mq2We,/billing/charges/{charge_id},2,ch_Zx9Cv0Bn1Mq2We,charge_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_1AbCdEfG,/billing/customers/{customer_id},2,cus_1AbCdEfG,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_9XyZaBcDe,/billing/customers/{customer_id},2,cus_9XyZaBcDe,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_A1b2C3D4E5,/billing/customers/{customer_id},2,cus_A1b2C3D4E5,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_Zz9Yy8Xx7Ww,/billing/customers/{customer_id},2,cus_Zz9Yy8Xx7Ww,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_Qw3Er4Ty,/billing/customers/{customer_id},2,cus_Qw3Er4Ty,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_Ml2Nb3Vc4,/billing/customers/{customer_id},2,cus_Ml2Nb3Vc4,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_Rt6Yu7Io8P,/billing/customers/{customer_id},2,cus_Rt6Yu7Io8P,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_Fg1Hj2Kl3Zx,/billing/customers/{customer_id},2,cus_Fg1Hj2Kl3Zx,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_B5N6M7Q8,/billing/customers/{customer_id},2,cus_B5N6M7Q8,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_T1y2U3i4O,/billing/customers/{customer_id},2,cus_T1y2U3i4O,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_D7f8G9h0J1,/billing/customers/{customer_id},2,cus_D7f8G9h0J1,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_X3c4V5b6N7m,/billing/customers/{customer_id},2,cus_X3c4V5b6N7m,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_E9r0T1y2,/billing/customers/{customer_id},2,cus_E9r0T1y2,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_As5Df6Gh7,/billing/customers/{customer_id},2,cus_As5Df6Gh7,customer_id,stripe_id,stripe_prefix_rules,0.92
/billing/customers/cus_Zx9Cv0Bn1M,/billing/customers/{customer_id},2,cus_Zx9Cv0Bn1M,customer_id,stripe_id,stripe_prefix_rules,0.92
/chain/transactions/0x1a2b3c4d5e,/chain/transactions/{transaction_id},2,0x1a2b3c4d5e,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0xdeadbeef01,/chain/transactions/{transaction_id},2,0xdeadbeef01,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0xcafebabe99,/chain/transactions/{transaction_id},2,0xcafebabe99,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0x0123456789abcdef,/chain/transactions/{transaction_id},2,0x0123456789abcdef,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0xff00ff00ff,/chain/transactions/{transaction_id},2,0xff00ff00ff,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0xaabbccddee,/chain/transactions/{transaction_id},2,0xaabbccddee,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0x1122334455,/chain/transactions/{transaction_id},2,0x1122334455,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0x9988776655,/chain/transactions/{transaction_id},2,0x9988776655,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0xfedcba9876,/chain/transactions/{transaction_id},2,0xfedcba9876,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0x0f1e2d3c4b,/chain/transactions/{transaction_id},2,0x0f1e2d3c4b,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0xabcdef0123,/chain/transactions/{transaction_id},2,0xabcdef0123,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0x3456789abc,/chain/transactions/{transaction_id},2,0x3456789abc,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0xdef0123456,/chain/transactions/{transaction_id},2,0xdef0123456,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0x789abcdef0,/chain/transactions/{transaction_id},2,0x789abcdef0,transaction_id,hex_0x,context_rules,0.75
/chain/transactions/0x23456789ab,/chain/transactions/{transaction_id},2,0x23456789ab,transaction_id,hex_0x,context_rules,0.75
/support/tickets/TCK-2024-1001,/support/tickets/{ticket_id},2,TCK-2024-1001,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1002,/support/tickets/{ticket_id},2,TCK-2024-1002,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1003,/support/tickets/{ticket_id},2,TCK-2024-1003,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1004,/support/tickets/{ticket_id},2,TCK-2024-1004,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1005,/support/tickets/{ticket_id},2,TCK-2024-1005,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1006,/support/tickets/{ticket_id},2,TCK-2024-1006,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1007,/support/tickets/{ticket_id},2,TCK-2024-1007,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1008,/support/tickets/{ticket_id},2,TCK-2024-1008,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1009,/support/tickets/{ticket_id},2,TCK-2024-1009,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1010,/support/tickets/{ticket_id},2,TCK-2024-1010,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1011,/support/tickets/{ticket_id},2,TCK-2024-1011,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1012,/support/tickets/{ticket_id},2,TCK-2024-1012,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1013,/support/tickets/{ticket_id},2,TCK-2024-1013,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1014,/support/tickets/{ticket_id},2,TCK-2024-1014,ticket_id,slug_with_id,context_rules,0.85
/support/tickets/TCK-2024-1015,/support/tickets/{ticket_id},2,TCK-2024-1015,ticket_id,slug_with_id,context_rules,0.85
/finance/invoices/INV-2024-2001,/finance/invoices/{invoice_id},2,INV-2024-2001,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2002,/finance/invoices/{invoice_id},2,INV-2024-2002,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2003,/finance/invoices/{invoice_id},2,INV-2024-2003,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2004,/finance/invoices/{invoice_id},2,INV-2024-2004,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2005,/finance/invoices/{invoice_id},2,INV-2024-2005,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2006,/finance/invoices/{invoice_id},2,INV-2024-2006,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2007,/finance/invoices/{invoice_id},2,INV-2024-2007,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2008,/finance/invoices/{invoice_id},2,INV-2024-2008,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2009,/finance/invoices/{invoice_id},2,INV-2024-2009,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2010,/finance/invoices/{invoice_id},2,INV-2024-2010,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2011,/finance/invoices/{invoice_id},2,INV-2024-2011,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2012,/finance/invoices/{invoice_id},2,INV-2024-2012,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2013,/finance/invoices/{invoice_id},2,INV-2024-2013,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2014,/finance/invoices/{invoice_id},2,INV-2024-2014,invoice_id,invoice_id,rules,0.95
/finance/invoices/INV-2024-2015,/finance/invoices/{invoice_id},2,INV-2024-2015,invoice_id,invoice_id,rules,0.95
/webhooks/9f2a7b,/webhooks/{webhook_id},1,9f2a7b,webhook_id,short_hex_id,context_rules,0.75
/webhooks/ab12cd,/webhooks/{webhook_id},1,ab12cd,webhook_id,short_hex_id,context_rules,0.75
/webhooks/3e7f9a,/webhooks/{webhook_id},1,3e7f9a,webhook_id,short_hex_id,context_rules,0.75
/webhooks/1c4d8e,/webhooks/{webhook_id},1,1c4d8e,webhook_id,short_hex_id,context_rules,0.75
/webhooks/6b2f5a,/webhooks/{webhook_id},1,6b2f5a,webhook_id,short_hex_id,context_rules,0.75
/webhooks/de9c31,/webhooks/{webhook_id},1,de9c31,webhook_id,short_hex_id,context_rules,0.75
/webhooks/7a4b2e,/webhooks/{webhook_id},1,7a4b2e,webhook_id,short_hex_id,context_rules,0.75
/webhooks/f19c6d,/webhooks/{webhook_id},1,f19c6d,webhook_id,short_hex_id,context_rules,0.75
/webhooks/2e8a4c,/webhooks/{webhook_id},1,2e8a4c,webhook_id,short_hex_id,context_rules,0.75
/webhooks/b5d7f1,/webhooks/{webhook_id},1,b5d7f1,webhook_id,short_hex_id,context_rules,0.75
/webhooks/48c2a9,/webhooks/{webhook_id},1,48c2a9,webhook_id,short_hex_id,context_rules,0.75
/webhooks/e3f6b8,/webhooks/{webhook_id},1,e3f6b8,webhook_id,short_hex_id,context_rules,0.75
/webhooks/9a1d4c,/webhooks/{webhook_id},1,9a1d4c,webhook_id,short_hex_id,context_rules,0.75
/webhooks/c7e2f9,/webhooks/{webhook_id},1,c7e2f9,webhook_id,short_hex_id,context_rules,0.75
/webhooks/5d8b3a,/webhooks/{webhook_id},1,5d8b3a,webhook_id,short_hex_id,context_rules,0.75
/catalog/items/XYZ-4001,/catalog/items/{item_id},2,XYZ-4001,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4002,/catalog/items/{item_id},2,XYZ-4002,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4003,/catalog/items/{item_id},2,XYZ-4003,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4004,/catalog/items/{item_id},2,XYZ-4004,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4005,/catalog/items/{item_id},2,XYZ-4005,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4006,/catalog/items/{item_id},2,XYZ-4006,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4007,/catalog/items/{item_id},2,XYZ-4007,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4008,/catalog/items/{item_id},2,XYZ-4008,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4009,/catalog/items/{item_id},2,XYZ-4009,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4010,/catalog/items/{item_id},2,XYZ-4010,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4011,/catalog/items/{item_id},2,XYZ-4011,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4012,/catalog/items/{item_id},2,XYZ-4012,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4013,/catalog/items/{item_id},2,XYZ-4013,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4014,/catalog/items/{item_id},2,XYZ-4014,item_id,business_id,context_rules,0.8
/catalog/items/XYZ-4015,/catalog/items/{item_id},2,XYZ-4015,item_id,business_id,context_rules,0.8
/analytics/events/101_201,/analytics/events/{event_id},2,101_201,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/102_202,/analytics/events/{event_id},2,102_202,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/103_203,/analytics/events/{event_id},2,103_203,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/104_204,/analytics/events/{event_id},2,104_204,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/105_205,/analytics/events/{event_id},2,105_205,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/106_206,/analytics/events/{event_id},2,106_206,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/107_207,/analytics/events/{event_id},2,107_207,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/108_208,/analytics/events/{event_id},2,108_208,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/109_209,/analytics/events/{event_id},2,109_209,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/110_210,/analytics/events/{event_id},2,110_210,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/111_211,/analytics/events/{event_id},2,111_211,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/112_212,/analytics/events/{event_id},2,112_212,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/113_213,/analytics/events/{event_id},2,113_213,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/114_214,/analytics/events/{event_id},2,114_214,event_id,composite_numeric_id,context_rules,0.75
/analytics/events/115_215,/analytics/events/{event_id},2,115_215,event_id,composite_numeric_id,context_rules,0.75
/inventory/skus/SKU-1234AB,/inventory/skus/{sku},2,SKU-1234AB,sku,sku_code,rules,0.75
/inventory/skus/SKU-9987ZZ,/inventory/skus/{sku},2,SKU-9987ZZ,sku,sku_code,rules,0.75
/inventory/skus/SKU-5566CD,/inventory/skus/{sku},2,SKU-5566CD,sku,sku_code,rules,0.75
/inventory/skus/SKU-7788EF,/inventory/skus/{sku},2,SKU-7788EF,sku,sku_code,rules,0.75
/inventory/skus/SKU-3344GH,/inventory/skus/{sku},2,SKU-3344GH,sku,sku_code,rules,0.75
/inventory/skus/SKU-1122IJ,/inventory/skus/{sku},2,SKU-1122IJ,sku,sku_code,rules,0.75
/inventory/skus/SKU-9900KL,/inventory/skus/{sku},2,SKU-9900KL,sku,sku_code,rules,0.75
/inventory/skus/SKU-6655MN,/inventory/skus/{sku},2,SKU-6655MN,sku,sku_code,rules,0.75
/inventory/skus/SKU-4433OP,/inventory/skus/{sku},2,SKU-4433OP,sku,sku_code,rules,0.75
/inventory/skus/SKU-2211QR,/inventory/skus/{sku},2,SKU-2211QR,sku,sku_code,rules,0.75
/inventory/skus/SKU-8899ST,/inventory/skus/{sku},2,SKU-8899ST,sku,sku_code,rules,0.75
/inventory/skus/SKU-5577UV,/inventory/skus/{sku},2,SKU-5577UV,sku,sku_code,rules,0.75
/inventory/skus/SKU-3355WX,/inventory/skus/{sku},2,SKU-3355WX,sku,sku_code,rules,0.75
/inventory/skus/SKU-1199YZ,/inventory/skus/{sku},2,SKU-1199YZ,sku,sku_code,rules,0.75
/inventory/skus/SKU-7733AA,/inventory/skus/{sku},2,SKU-7733AA,sku,sku_code,rules,0.75
/gadgets/items/xqz_701,/gadgets/items/{resource_id},2,xqz_701,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_702,/gadgets/items/{resource_id},2,xqz_702,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_703,/gadgets/items/{resource_id},2,xqz_703,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_704,/gadgets/items/{resource_id},2,xqz_704,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_705,/gadgets/items/{resource_id},2,xqz_705,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_706,/gadgets/items/{resource_id},2,xqz_706,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_707,/gadgets/items/{resource_id},2,xqz_707,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_708,/gadgets/items/{resource_id},2,xqz_708,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_709,/gadgets/items/{resource_id},2,xqz_709,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_710,/gadgets/items/{resource_id},2,xqz_710,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_711,/gadgets/items/{resource_id},2,xqz_711,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_712,/gadgets/items/{resource_id},2,xqz_712,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_713,/gadgets/items/{resource_id},2,xqz_713,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_714,/gadgets/items/{resource_id},2,xqz_714,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
/gadgets/items/xqz_715,/gadgets/items/{resource_id},2,xqz_715,resource_id,prefixed_resource_id,prefix_rules_ambiguous,0.45
